Make;Model;Co2;Weight;Fuel;EngDispl;Power
VOLKSWAGEN;PASSAT / VARIANT 2.0 / TDI AUT.;122;1541;Diesel;1968;110
VOLKSWAGEN;PASSAT / VARIANT 2.0 / TDI AUT.;135;1601;Diesel;1968;103
VOLKSWAGEN;PASSAT / VARIANT 2.0 / TDI AUT.;136;1580;Diesel;1968;130
VOLKSWAGEN;PASSAT / VARIANT 2.0 / TSI;169;1559;Petrol;1984;155
VOLKSWAGEN;PASSAT CC;125;1557;Diesel;1968;103
VOLKSWAGEN;PASSAT CC;143;1640;Diesel;1968;103
VOLKSWAGEN;PASSAT CC;127;1582;Diesel;1968;103
VOLKSWAGEN;PASSAT VARIANT;160;1530;Petrol;1798;118
VOLKSWAGEN;PASSAT VARIANT;149;1672;Diesel;1968;130
VOLKSWAGEN;PASSAT VARIANT;149;1706;Diesel;1968;103
VOLKSWAGEN;PASSAT VARIANT;152;1725;Diesel;1968;125
VOLKSWAGEN;PASSAT VARIANT;153;1552;Diesel;1896;77
VOLKSWAGEN;PASSAT VARIANT;155;1726;Diesel;1968;130
VOLKSWAGEN;PASSAT VARIANT;156;1572;Diesel;1968;103
VOLKSWAGEN;PASSAT VARIANT;156;1585;Diesel;1968;103
VOLKSWAGEN;PASSAT VARIANT;158;1585;Diesel;1968;103
VOLKSWAGEN;PASSAT VARIANT;159;1671;Diesel;1968;103
VOLKSWAGEN;PASSAT VARIANT;165;1551;Petrol;1798;118
VOLKSWAGEN;PASSAT VARIANT;173;1587;Diesel;1968;120
VOLKSWAGEN;PASSAT VARIANT;177;1609;Diesel;1968;120
VOLKSWAGEN;PASSAT VARIANT;149;1473;Petrol;1390;90
VOLKSWAGEN;PASSAT VARIANT;177;1609;Diesel;1968;125
VOLKSWAGEN;PASSAT VARIANT;119;1541;Diesel;1968;110
VOLKSWAGEN;PASSAT VARIANT;181;1607;Diesel;1968;90
VOLKSWAGEN;PASSAT VARIANT;183;1582;Petrol;1984;155
VOLKSWAGEN;PASSAT VARIANT;199;1707;Petrol;1984;155
VOLKSWAGEN;PASSAT VARIANT;159;1594;Diesel;1968;103
VOLKSWAGEN;PASSAT VARIANT;120;1571;Diesel;1968;103
VOLKSWAGEN;PASSAT VARIANT;119;1647;Petrol;1390;110
VOLKSWAGEN;PASSAT VARIANT;147;1672;Diesel;1968;130
VOLKSWAGEN;PASSAT VARIANT;107;1505;Diesel;1968;110
VOLKSWAGEN;PASSAT VARIANT;119;1548;Diesel;1968;110
VOLKSWAGEN;PASSAT VARIANT;122;1557;Diesel;1598;77
VOLKSWAGEN;PASSAT VARIANT;123;1558;Diesel;1968;130
VOLKSWAGEN;PASSAT VARIANT;123;1594;Diesel;1968;125
VOLKSWAGEN;PASSAT VARIANT;135;1576;Diesel;1968;103
VOLKSWAGEN;PASSAT VARIANT;144;1502;Petrol;1390;118
VOLKSWAGEN;PASSAT VARIANT;135;1607;Diesel;1968;103
VOLKSWAGEN;PASSAT VARIANT;136;1580;Diesel;1968;130
VOLKSWAGEN;PASSAT VARIANT;139;1501;Petrol;1390;90
VOLKSWAGEN;PASSAT VARIANT;139;1618;Diesel;1968;125
VOLKSWAGEN;PASSAT VARIANT;144;1539;Petrol;1390;118
VOLKSWAGEN;PASSAT VARIANT;139;1656;Diesel;1968;103
VOLKSWAGEN;PASSAT VARIANT;140;1507;Petrol;1390;90
VOLKSWAGEN;PASSAT VARIANT;135;1601;Diesel;1968;103
VOLKSWAGEN;PASSAT VARIANT;116;1543;Diesel;1598;77
VOLKSWAGEN;PASSAT VARIANT ALLTRACK;155;1726;Diesel;1968;130
VOLKSWAGEN;PASSAT VARIANT ALLTRACK;155;1725;Diesel;1968;125
VOLKSWAGEN;PASSAT VARIANT ALLTRACK;135;1609;Diesel;1968;103
VOLKSWAGEN;PASSAT VARIANT ALLTRACK;150;1706;Diesel;1968;103
VOLKSWAGEN;PHAETON;265;2248;Petrol;3597;206
VOLKSWAGEN;PHAETON;265;2154;Petrol;3597;206
VOLKSWAGEN;PHAETON;290;2335;Petrol;4172;246
VOLKSWAGEN;PHAETON;290;2276;Petrol;4172;246
VOLKSWAGEN;PHAETON;290;2273;Petrol;4172;246
VOLKSWAGEN;PHAETON;290;2182;Petrol;4172;246
VOLKSWAGEN;PHAETON;265;2313;Petrol;3597;206
VOLKSWAGEN;PHAETON;224;2373;Diesel;2967;180
VOLKSWAGEN;PHAETON;265;2251;Petrol;3597;206
VOLKSWAGEN;PHAETON;224;2327;Diesel;2967;176
VOLKSWAGEN;PHAETON;224;2325;Diesel;2967;180
VOLKSWAGEN;PHAETON;224;2315;Diesel;2967;176
VOLKSWAGEN;PHAETON;224;2313;Diesel;2967;180
VOLKSWAGEN;PHAETON;224;2261;Diesel;2967;180
VOLKSWAGEN;PHAETON;224;2377;Diesel;2967;176
Volkswagen;PHAETON;224;2233;Diesel;2967;176
VOLKSWAGEN;POLO;107;1200;Petrol;1197;66
VOLKSWAGEN;POLO;107;1194;Petrol;1197;66
VOLKSWAGEN;POLO;107;1195;Petrol;1197;66
VOLKSWAGEN;POLO;107;1196;Petrol;1197;66
VOLKSWAGEN;POLO;107;1197;Petrol;1197;66
VOLKSWAGEN;POLO;107;1162;Petrol;1197;66
VOLKSWAGEN;POLO;107;1193;Petrol;1197;66
VOLKSWAGEN;POLO;107;1199;Petrol;1197;66
VOLKSWAGEN;POLO;107;1183;Petrol;1197;66
VOLKSWAGEN;POLO;107;1201;Petrol;1197;66
VOLKSWAGEN;POLO;107;1202;Petrol;1197;66
VOLKSWAGEN;POLO;107;1198;Petrol;1197;66
VOLKSWAGEN;POLO;107;1192;Petrol;1197;66
VOLKSWAGEN;POLO;107;1191;Petrol;1197;66
VOLKSWAGEN;POLO;107;1189;Petrol;1197;66
VOLKSWAGEN;POLO;107;1176;Petrol;1197;66
VOLKSWAGEN;POLO;107;1173;Petrol;1197;66
VOLKSWAGEN;POLO;107;1172;Petrol;1197;66
VOLKSWAGEN;POLO;107;1170;Petrol;1197;66
VOLKSWAGEN;POLO;107;1168;Petrol;1197;66
VOLKSWAGEN;POLO;107;1166;Petrol;1197;66
VOLKSWAGEN;POLO;107;1164;Petrol;1197;66
VOLKSWAGEN;POLO;107;1203;Petrol;1197;66
VOLKSWAGEN;POLO;108;1116;Petrol;999;55
VOLKSWAGEN;POLO;107;1190;Petrol;1197;66
VOLKSWAGEN;POLO;107;1222;Petrol;1197;66
VOLKSWAGEN;POLO;108;1134;Petrol;999;55
VOLKSWAGEN;POLO;108;1129;Petrol;999;55
VOLKSWAGEN;POLO;108;1126;Petrol;999;55
VOLKSWAGEN;POLO;108;1124;Petrol;999;55
VOLKSWAGEN;POLO;108;1120;Petrol;999;55
VOLKSWAGEN;POLO;108;1118;Petrol;999;55
VOLKSWAGEN;POLO;99;1132;Petrol;1199;55
VOLKSWAGEN;POLO;108;1115;Petrol;999;55
VOLKSWAGEN;POLO;107;1107;Petrol;1197;81
Volkswagen;POLO;108;1055;Petrol;999;55
VOLKSWAGEN;POLO;107;1267;Petrol;1395;103
VOLKSWAGEN;POLO;108;1108;Petrol;999;55
VOLKSWAGEN;POLO;107;1228;Petrol;1197;66
VOLKSWAGEN;POLO;107;1204;Petrol;1197;66
VOLKSWAGEN;POLO;107;1219;Petrol;1197;66
VOLKSWAGEN;POLO;107;1217;Petrol;1197;66
VOLKSWAGEN;POLO;107;1215;Petrol;1197;66
VOLKSWAGEN;POLO;107;1213;Petrol;1197;66
VOLKSWAGEN;POLO;107;1212;Petrol;1395;103
VOLKSWAGEN;POLO;107;1211;Petrol;1197;66
VOLKSWAGEN;POLO;107;1209;Petrol;1197;66
VOLKSWAGEN;POLO;107;1208;Petrol;1197;66
VOLKSWAGEN;POLO;107;1207;Petrol;1197;66
VOLKSWAGEN;POLO;107;1206;Petrol;1197;66
VOLKSWAGEN;POLO;107;1205;Petrol;1197;66
VOLKSWAGEN;POLO;107;1231;Petrol;1197;66
VOLKSWAGEN;POLO;88;1255;Diesel;1422;66
VOLKSWAGEN;POLO;99;1244;Diesel;1199;55
VOLKSWAGEN;POLO;92;1308;Diesel;1422;66
VOLKSWAGEN;POLO;92;1285;Diesel;1422;66
VOLKSWAGEN;POLO;92;1284;Diesel;1422;66
VOLKSWAGEN;POLO;92;1165;Petrol;1422;66
VOLKSWAGEN;POLO;92;1165;Diesel;1422;66
VOLKSWAGEN;POLO;90;1165;Diesel;1422;77
VOLKSWAGEN;POLO;89;1150;DIESEL;1199;55
VOLKSWAGEN;POLO;88;1268;Diesel;1422;66
VOLKSWAGEN;POLO;88;1262;Diesel;1422;66
VOLKSWAGEN;POLO;94;1146;Petrol;1422;55
VOLKSWAGEN;POLO;88;1260;Diesel;1422;66
VOLKSWAGEN;POLO;94;1208;Diesel;1422;55
VOLKSWAGEN;POLO;88;1254;Diesel;1422;66
VOLKSWAGEN;POLO;88;1250;Diesel;1422;66
VOLKSWAGEN;POLO;88;1246;Diesel;1422;66
VOLKSWAGEN;POLO;88;1223;Diesel;1422;55
VOLKSWAGEN;POLO;88;1222;Diesel;1422;55
VOLKSWAGEN;POLO;88;1152;Diesel;1422;55
VOLKSWAGEN;POLO;88;1151;Diesel;1422;66
VOLKSWAGEN;POLO;88;1150;Diesel;1199;55
Volkswagen;POLO;87;1150;Diesel;1199;55
VOLKSWAGEN;POLO;82;1165;Diesel;1422;55
VOLKSWAGEN;POLO;108;1143;Petrol;999;55
VOLKSWAGEN;POLO;88;1261;Diesel;1422;66
VOLKSWAGEN;POLO;106;1122;Petrol;999;44
VOLKSWAGEN;POLO;107;1107;Petrol;1197;75
VOLKSWAGEN;POLO;107;1107;Petrol;1197;70
VOLKSWAGEN;POLO;107;1107;Petrol;1197;66
VOLKSWAGEN;POLO;107;1107;Petrol;1197;44
VOLKSWAGEN;POLO;107;1107;Petrol;1194;66
VOLKSWAGEN;POLO;107;1107;Petrol;999;66
VOLKSWAGEN;POLO;106;1134;Petrol;999;44
VOLKSWAGEN;POLO;106;1133;Petrol;999;44
VOLKSWAGEN;POLO;106;1129;Petrol;999;44
VOLKSWAGEN;POLO;106;1128;Petrol;999;44
VOLKSWAGEN;POLO;94;1146;Diesel;1422;55
VOLKSWAGEN;POLO;106;1124;Petrol;999;44
VOLKSWAGEN;POLO;107;1107;Petrol;1197;77
VOLKSWAGEN;POLO;106;1115;Petrol;999;44
VOLKSWAGEN;POLO;106;1108;Petrol;999;44
Volkswagen;POLO;106;1055;Petrol;999;44
Volkswagen;POLO;105;1216;Petrol;1395;103
VOLKSWAGEN;POLO;99;1165;Diesel;1598;66
VOLKSWAGEN;POLO;99;1132;Diesel;1199;55
VOLKSWAGEN;POLO;97;1232;Diesel;1422;66
VOLKSWAGEN;POLO;96;1165;Diesel;1598;66
VOLKSWAGEN;POLO;95;1214;Diesel;1422;77
VOLKSWAGEN;POLO;94;1281;Diesel;1422;66
VOLKSWAGEN;POLO;94;1213;Diesel;1422;66
VOLKSWAGEN;POLO;106;1127;Petrol;999;44
VOLKSWAGEN;POLO;124;1201;Petrol;1197;77
VOLKSWAGEN;POLO;119;1222;Petrol;1197;66
VOLKSWAGEN;POLO;119;1248;Diesel;1598;66
VOLKSWAGEN;POLO;119;1333;Diesel;1598;66
VOLKSWAGEN;POLO;124;1088;Petrol;1197;77
VOLKSWAGEN;POLO;124;1125;Petrol;999;55
VOLKSWAGEN;POLO;124;1126;Petrol;1197;77
VOLKSWAGEN;POLO;124;1129;Petrol;1197;66
VOLKSWAGEN;POLO;124;1226;Petrol;1197;66
VOLKSWAGEN;POLO;124;1191;Petrol;1197;77
VOLKSWAGEN;POLO;119;1189;Petrol;1197;66
VOLKSWAGEN;POLO;124;1204;Petrol;1197;77
VOLKSWAGEN;POLO;124;1208;Petrol;1197;66
VOLKSWAGEN;POLO;124;1209;Petrol;1197;66
VOLKSWAGEN;POLO;124;1210;Petrol;1197;66
VOLKSWAGEN;POLO;124;1212;Petrol;1197;66
VOLKSWAGEN;POLO;124;1217;Petrol;1197;77
VOLKSWAGEN;POLO;124;1219;Petrol;1197;77
VOLKSWAGEN;POLO;114;1050;Petrol;999;55
VOLKSWAGEN;POLO;124;1187;Petrol;1197;77
Volkswagen;POLO;119;1072;Petrol;1198;51
VOLKSWAGEN;POLO;114;1050;Petrol;999;66
VOLKSWAGEN;POLO;114;1206;Petrol;1197;66
VOLKSWAGEN;POLO;114;1213;PETROL;1197;66
VOLKSWAGEN;POLO;114;1213;Petrol;1197;81
VOLKSWAGEN;POLO;115;1104;Petrol;1197;77
VOLKSWAGEN;POLO;115;1136;PETROL;1197;77
VOLKSWAGEN;POLO;115;1185;Petrol;1197;81
VOLKSWAGEN;POLO;116;1050;Petrol;999;44
VOLKSWAGEN;POLO;119;1200;Petrol;1197;66
VOLKSWAGEN;POLO;116;1107;Petrol;1197;66
VOLKSWAGEN;POLO;119;1197;Petrol;1197;66
VOLKSWAGEN;POLO;119;1102;Petrol;1197;66
VOLKSWAGEN;POLO;119;1164;Petrol;1197;66
VOLKSWAGEN;POLO;119;1179;Petrol;1197;66
VOLKSWAGEN;POLO;119;1180;Petrol;1197;66
VOLKSWAGEN;POLO;119;1181;Petrol;1197;66
VOLKSWAGEN;POLO;119;1182;Petrol;1197;66
VOLKSWAGEN;POLO;119;1187;Petrol;1197;66
VOLKSWAGEN;POLO;124;1227;Petrol;1197;66
VOLKSWAGEN;POLO;116;1050;Petrol;999;55
VOLKSWAGEN;POLO;143;1127;Petrol;1390;63
VOLKSWAGEN;POLO;134;1104;Petrol;1390;63
VOLKSWAGEN;POLO;135;1104;Petrol;1390;63
VOLKSWAGEN;POLO;138;1091;Petrol;1198;51
VOLKSWAGEN;POLO;139;1070;Petrol;1390;63
VOLKSWAGEN;POLO;139;1070;Petrol;1390;90
VOLKSWAGEN;POLO;139;1161;Petrol;1390;63
VOLKSWAGEN;POLO;139;1269;Petrol;1390;132
VOLKSWAGEN;POLO;124;1225;Petrol;1197;77
VOLKSWAGEN;POLO;142;1209;Petrol;1390;63
VOLKSWAGEN;POLO;128;1179;Petrol;1197;77
VOLKSWAGEN;POLO;144;1055;Petrol;1198;40
VOLKSWAGEN;POLO;144;1091;Petrol;1198;47
VOLKSWAGEN;POLO;144;1146;Petrol;1198;47
VOLKSWAGEN;POLO;145;1050;Petrol;999;44
VOLKSWAGEN;POLO;145;1050;Petrol;999;55
VOLKSWAGEN;POLO;163;1109;Petrol;1390;74
VOLKSWAGEN;POLO;174;1324;Petrol;1984;162
VOLKSWAGEN;POLO;108;1137;Petrol;999;55
VOLKSWAGEN;POLO;139;1272;Petrol;1798;141
VOLKSWAGEN;POLO;128;1126;Petrol;1198;51
VOLKSWAGEN;POLO;124;1230;Diesel;1422;51
VOLKSWAGEN;POLO;124;1231;Petrol;1197;77
VOLKSWAGEN;POLO;124;1232;Petrol;1197;66
VOLKSWAGEN;POLO;124;1233;Petrol;1197;77
VOLKSWAGEN;POLO;124;1242;Petrol;1197;77
VOLKSWAGEN;POLO;124;1247;Petrol;1197;66
VOLKSWAGEN;POLO;126;1158;Petrol;1197;66
VOLKSWAGEN;POLO;126;1225;Petrol;1197;66
VOLKSWAGEN;POLO;129;1280;Petrol;1798;141
VOLKSWAGEN;POLO;128;1067;Petrol;1198;51
VOLKSWAGEN;POLO;128;1190;Petrol;1197;66
VOLKSWAGEN;POLO;128;1129;Petrol;1198;51
VOLKSWAGEN;POLO;128;1132;Petrol;1198;51
VOLKSWAGEN;POLO;128;1138;Petrol;1198;51
VOLKSWAGEN;POLO;128;1145;Petrol;1197;77
VOLKSWAGEN;POLO;128;1153;Petrol;1198;51
VOLKSWAGEN;POLO;128;1155;Petrol;1198;51
VOLKSWAGEN;POLO;128;1176;Petrol;1197;77
VOLKSWAGEN;POLO;128;1227;Petrol;1197;77
VOLKSWAGEN;POLO;128;1067;Petrol;1198;44
VOLKSWAGEN;POLO;109;1227;Petrol;1197;66
Volkswagen;POLO;108;1238;Petrol;1395;110
VOLKSWAGEN;POLO;109;1157;Diesel;1598;55
VOLKSWAGEN;POLO;109;1163;Petrol;1197;66
Volkswagen;POLO;109;1163;Petrol;1197;81
Volkswagen;POLO;109;1165;Diesel;1598;77
VOLKSWAGEN;POLO;109;1223;Petrol;1197;66
VOLKSWAGEN;POLO;109;1224;Petrol;1197;66
VOLKSWAGEN;POLO;109;1239;Petrol;1197;66
VOLKSWAGEN;POLO;109;1226;Petrol;1197;66
VOLKSWAGEN;POLO;108;1186;Petrol;999;55
VOLKSWAGEN;POLO;109;1228;Petrol;1197;66
VOLKSWAGEN;POLO;109;1230;Petrol;1197;66
VOLKSWAGEN;POLO;109;1232;Petrol;1197;66
VOLKSWAGEN;POLO;109;1234;Petrol;1197;66
VOLKSWAGEN;POLO;109;1235;Petrol;1197;66
VOLKSWAGEN;POLO;109;1236;Petrol;1197;66
VOLKSWAGEN;POLO;109;1237;Petrol;1197;66
VOLKSWAGEN;POLO;109;1238;Petrol;1197;66
VOLKSWAGEN;POLO;109;1225;Petrol;1197;66
VOLKSWAGEN;POLO;108;1164;Petrol;999;55
VOLKSWAGEN;POLO;132;1128;Petrol;1198;51
VOLKSWAGEN;POLO;114;1050;Petrol;999;44
VOLKSWAGEN;POLO;108;1149;Petrol;999;55
VOLKSWAGEN;POLO;108;1151;Petrol;999;55
VOLKSWAGEN;POLO;108;1153;Petrol;999;55
VOLKSWAGEN;POLO;108;1155;Petrol;999;55
VOLKSWAGEN;POLO;108;1156;Petrol;999;55
VOLKSWAGEN;POLO;108;1158;Petrol;999;55
VOLKSWAGEN;POLO;108;1136;Petrol;999;55
VOLKSWAGEN;POLO;108;1163;Petrol;999;55
VOLKSWAGEN;POLO;108;1204;Diesel;1199;55
VOLKSWAGEN;POLO;108;1165;Petrol;999;55
VOLKSWAGEN;POLO;108;1167;Petrol;999;55
VOLKSWAGEN;POLO;108;1168;Petrol;999;55
VOLKSWAGEN;POLO;108;1169;Petrol;999;55
VOLKSWAGEN;POLO;108;1172;Petrol;999;55
VOLKSWAGEN;POLO;108;1177;Petrol;999;55
VOLKSWAGEN;POLO;108;1182;Petrol;999;55
VOLKSWAGEN;POLO;109;1157;Diesel;1598;66
VOLKSWAGEN;POLO;108;1159;Petrol;999;55
VOLKSWAGEN;POLO;110;1228;Petrol;1197;66
VOLKSWAGEN;POLO;110;1211;Petrol;1197;81
VOLKSWAGEN;POLO;110;1212;Petrol;1197;81
VOLKSWAGEN;POLO;110;1213;Petrol;1197;81
VOLKSWAGEN;POLO;110;1214;Petrol;1197;81
VOLKSWAGEN;POLO;110;1215;Petrol;1197;81
VOLKSWAGEN;POLO;110;1216;Petrol;1197;81
VOLKSWAGEN;POLO;110;1220;Petrol;1197;81
VOLKSWAGEN;POLO;110;1223;Petrol;1197;66
VOLKSWAGEN;POLO;110;1165;Petrol;1197;66
VOLKSWAGEN;POLO;110;1224;Petrol;1395;110
VOLKSWAGEN;POLO;110;1316;Petrol;1395;110
VOLKSWAGEN;POLO;110;1228;Petrol;1197;81
VOLKSWAGEN;POLO;110;1239;Petrol;1197;81
VOLKSWAGEN;POLO;109;1240;Petrol;1197;66
VOLKSWAGEN;POLO;112;1179;Diesel;1598;66
VOLKSWAGEN;POLO;109;1139;Petrol;1197;66
VOLKSWAGEN;POLO;113;1107;Petrol;1197;66
VOLKSWAGEN;POLO;113;1221;Diesel;1598;66
VOLKSWAGEN;POLO;113;1229;Diesel;1598;77
VOLKSWAGEN;POLO;110;1223;Petrol;1197;81
VOLKSWAGEN;POLO;109;1256;Petrol;1197;81
Volkswagen;POLO;110;1135;Petrol;1197;81
VOLKSWAGEN;POLO;109;1242;Petrol;1197;66
VOLKSWAGEN;POLO;109;1242;Petrol;1197;81
VOLKSWAGEN;POLO;109;1243;Petrol;1197;81
VOLKSWAGEN;POLO;109;1250;Petrol;1197;81
VOLKSWAGEN;POLO;112;1179;Petrol;1598;66
VOLKSWAGEN;POLO;109;1255;Petrol;1197;81
VOLKSWAGEN;POLO;109;1257;Petrol;1197;81
VOLKSWAGEN;POLO;109;1259;Petrol;1197;81
VOLKSWAGEN;POLO;109;1241;Petrol;1197;81
VOLKSWAGEN;POLO;110;1135;Petrol;1197;74
VOLKSWAGEN;POLO;109;1254;Petrol;1197;81
VOLKSWAGEN;POLO;109;1241;Petrol;1197;66
VOLKSWAGEN;POLO;109;1260;Diesel;1598;66
VOLKSWAGEN;POLO;110;1135;Petrol;1197;66
VOLKSWAGEN;POLO;109;1286;Diesel;1598;66
VOLKSWAGEN;POLO;109;1282;Diesel;1598;66
VOLKSWAGEN;POLO;109;1279;Diesel;1598;66
VOLKSWAGEN;POLO;109;1277;Diesel;1598;66
VOLKSWAGEN;POLO / 1.0 /;116;1050;Petrol;999;55
VOLKSWAGEN;POLO / 1.2 /;128;1067;Petrol;1198;51
VOLKSWAGEN;POLO / 1.2 / TDI;99;1132;Diesel;1199;55
VOLKSWAGEN;POLO / 1.2 / TSI;107;1107;Petrol;1197;66
VOLKSWAGEN;POLO / 1.2 / TSI;110;1135;Petrol;1197;81
VOLKSWAGEN;POLO / 1.2 / TSI;119;1102;Petrol;1197;66
VOLKSWAGEN;POLO / 1.2 / TSI;124;1088;Petrol;1197;77
VOLKSWAGEN;POLO / 1.2 / TSI AUT.;124;1129;Petrol;1197;66
VOLKSWAGEN;POLO / 1.2 / TSI AUT.;109;1139;Petrol;1197;66
VOLKSWAGEN;POLO / 1.2 / TSI AUT.;124;1126;Petrol;1197;77
VOLKSWAGEN;POLO / 1.2 / TSI AUT.;109;1163;Petrol;1197;81
VOLKSWAGEN;POLO / 1.4 / TDI;88;1151;Diesel;1422;66
VOLKSWAGEN;POLO / 1.4 / TDI;94;1146;Diesel;1422;55
VOLKSWAGEN;POLO / 1.4 / TDI AUT.;92;1165;Diesel;1422;66
VOLKSWAGEN;POLO / 1.6 / TDI;109;1157;Diesel;1598;66
VOLKSWAGEN;POLO / 1.6 / TDI;109;1165;Diesel;1598;77
VOLKSWAGEN;POLO / 1.6 / TDI AUT.;119;1248;Diesel;1598;66
VOLKSWAGEN;POLO / 1.6 / TDI AUT.;112;1179;Diesel;1598;66
VOLKSWAGEN;POLO 6R;112;1179;Diesel;1598;66
VOLKSWAGEN;POLO IV  1.2 12V;144;1176;Petrol;1198;47
VOLKSWAGEN;SCIROCCO;148;1394;Petrol;1984;162
VOLKSWAGEN;SCIROCCO;144;1393;Diesel;1968;130
VOLKSWAGEN;SCIROCCO;139;1391;Diesel;1968;100
VOLKSWAGEN;SCIROCCO;144;1421;Diesel;1968;125
VOLKSWAGEN;SCIROCCO;139;1395;Diesel;1968;103
VOLKSWAGEN;SCIROCCO;147;1360;Diesel;1968;118
Volkswagen;SCIROCCO;147;1360;Petrol;1390;118
Volkswagen;SCIROCCO;148;1387;Petrol;1984;132
VOLKSWAGEN;SCIROCCO;149;1319;Petrol;1390;90
VOLKSWAGEN;SCIROCCO;154;1346;Petrol;1390;118
VOLKSWAGEN;SCIROCCO;172;1373;Petrol;1984;155
VOLKSWAGEN;SCIROCCO;174;1393;Petrol;1984;155
VOLKSWAGEN;SCIROCCO;185;1450;Petrol;1984;206
VOLKSWAGEN;SCIROCCO;187;1426;Petrol;1984;206
VOLKSWAGEN;SCIROCCO;115;1395;Diesel;1968;135
VOLKSWAGEN;SCIROCCO;187;1439;Petrol;1984;195
VOLKSWAGEN;SCIROCCO;125;1280;Petrol;1359;92
VOLKSWAGEN;SCIROCCO;139;1369;Petrol;1984;162
VOLKSWAGEN;SCIROCCO;119;1395;Diesel;1968;110
Volkswagen;SCIROCCO;118;1379;Diesel;1968;103
VOLKSWAGEN;SCIROCCO;125;1280;Petrol;1395;92
VOLKSWAGEN;SCIROCCO;125;1418;Diesel;1968;135
VOLKSWAGEN;SCIROCCO;127;1370;Diesel;1968;100
VOLKSWAGEN;SCIROCCO;127;1393;Petrol;1968;118
VOLKSWAGEN;SCIROCCO;129;1395;Diesel;1968;103
VOLKSWAGEN;SCIROCCO;134;1374;Diesel;1968;130
VOLKSWAGEN;SCIROCCO;134;1395;Diesel;1968;125
Volkswagen;SCIROCCO;139;1364;Petrol;1984;132
VOLKSWAGEN;SCIROCCO;127;1379;Diesel;1968;103
Volkswagen;SCIROCCO;109;1375;Diesel;1968;110
VOLKSWAGEN;SCIROCCO;139;1319;Petrol;1390;90
VOLKSWAGEN;SHARAN;158;1939;Diesel;1968;103
VOLKSWAGEN;SHARAN;158;1983;Diesel;1968;103
VOLKSWAGEN;SHARAN;158;1965;Diesel;1968;103
VOLKSWAGEN;SHARAN;158;1964;Diesel;1968;103
VOLKSWAGEN;SHARAN;158;1963;Diesel;1968;103
VOLKSWAGEN;SHARAN;158;1946;Diesel;1968;103
VOLKSWAGEN;SHARAN;158;2066;Diesel;1968;103
VOLKSWAGEN;SHARAN;162;2005;Diesel;1968;103
VOLKSWAGEN;SHARAN;158;1949;Diesel;1968;103
VOLKSWAGEN;SHARAN;159;1740;Diesel;1968;103
VOLKSWAGEN;SHARAN;162;1822;Diesel;1968;103
VOLKSWAGEN;SHARAN;162;1942;Diesel;1968;103
VOLKSWAGEN;SHARAN;162;1945;Diesel;1968;103
VOLKSWAGEN;SHARAN;158;1891;Diesel;1968;103
VOLKSWAGEN;SHARAN;162;1996;Diesel;1968;103
VOLKSWAGEN;SHARAN;154;1988;Diesel;1968;130
VOLKSWAGEN;SHARAN;162;2007;Diesel;1968;103
VOLKSWAGEN;SHARAN;162;1993;Diesel;1968;103
VOLKSWAGEN;SHARAN;154;1979;Diesel;1968;130
VOLKSWAGEN;SHARAN;154;1915;Diesel;1968;130
VOLKSWAGEN;SHARAN;154;1929;Diesel;1968;130
VOLKSWAGEN;SHARAN;154;1932;Diesel;1968;130
VOLKSWAGEN;SHARAN;154;1937;Diesel;1968;130
VOLKSWAGEN;SHARAN;154;1945;Diesel;1968;130
VOLKSWAGEN;SHARAN;154;1962;Diesel;1968;130
VOLKSWAGEN;SHARAN;154;1963;Diesel;1968;130
VOLKSWAGEN;SHARAN;154;1999;Diesel;1968;130
VOLKSWAGEN;SHARAN;154;1975;Diesel;1968;130
VOLKSWAGEN;SHARAN;158;1851;Diesel;1968;130
VOLKSWAGEN;SHARAN;154;1985;Diesel;1968;130
VOLKSWAGEN;SHARAN;162;2065;Diesel;1968;103
VOLKSWAGEN;SHARAN;154;1995;Diesel;1968;130
VOLKSWAGEN;SHARAN;162;2031;Diesel;1968;103
VOLKSWAGEN;SHARAN;154;2002;Diesel;1968;130
VOLKSWAGEN;SHARAN;154;2008;Diesel;1968;130
VOLKSWAGEN;SHARAN;154;2026;Diesel;1968;130
VOLKSWAGEN;SHARAN;154;2048;Diesel;1968;130
VOLKSWAGEN;SHARAN;154;1965;Diesel;1968;130
VOLKSWAGEN;SHARAN;182;1824;Diesel;1968;100
VOLKSWAGEN;SHARAN;162;2055;Diesel;1968;103
VOLKSWAGEN;SHARAN;167;1821;Petrol;1390;110
VOLKSWAGEN;SHARAN;176;1724;Diesel;1896;96
VOLKSWAGEN;SHARAN;178;1742;Petrol;1390;110
VOLKSWAGEN;SHARAN;178;1790;Petrol;1390;110
VOLKSWAGEN;SHARAN;178;1792;Petrol;1390;110
VOLKSWAGEN;SHARAN;178;1814;Petrol;1390;110
VOLKSWAGEN;SHARAN;167;1771;Petrol;1390;110
VOLKSWAGEN;SHARAN;181;1724;Diesel;1896;66
VOLKSWAGEN;SHARAN;167;1771;Diesel;1390;110
VOLKSWAGEN;SHARAN;196;1790;Petrol;1984;147
VOLKSWAGEN;SHARAN;198;1817;Petrol;1984;147
VOLKSWAGEN;SHARAN;198;1838;Diesel;1968;103
VOLKSWAGEN;SHARAN;198;1838;Petrol;1984;147
VOLKSWAGEN;SHARAN;198;1965;Petrol;1984;147
